Vehicle_Category,Administrative_Region,Vehicle_Type,Max_Voltage_Battery_Pack_Index,Max_Voltage_Battery_Index,Max_Voltage_Value_V,Min_Voltage_Battery_Pack_Index,Min_Voltage_Battery_Index,Min_Voltage_Value_V,Total_Voltage_V,Max_Temperature_Battery_Pack_Index,Max_Temperature_Probe_Index,Max_Temperature_Value_DegreeC,Min_Temperature_Battery_Pack_Index,Min_Temperature_Probe_Index,Min_Temperature_Value_DegreeC,State_Of_Charge,Total_Current_A,Insulation_Resistance_MegaOhm,Remaining_Energy_kWh,Validity,Upload_Date,Upload_Time
,,200,1,1,4.02,1,1,4.02,366.40,1,2,18,1,1,16,79.2,-8.1,10000,24.1,,2015-04-02,000003
,,200,1,1,4.02,1,1,4.02,366.40,1,2,18,1,1,16,79.2,-8.1,10000,24.1,,2015-04-02,000012
,,200,1,1,4.02,1,1,4.02,366.40,1,2,18,1,1,16,79.2,-8.1,10000,24.1,,2015-04-02,000022
,,200,1,1,4.02,1,1,4.02,366.40,1,2,18,1,1,16,79.2,-8.1,10000,24.1,,2015-04-02,000032
,,200,1,1,4.02,1,1,4.02,366.50,1,2,18,1,1,16,79.2,-8.1,10000,24.1,,2015-04-02,000042
,,200,1,1,4.02,1,1,4.02,366.50,1,2,18,1,1,16,79.2,-8.1,10000,24.1,,2015-04-02,000052
,,200,1,1,4.02,1,1,4.02,366.50,1,2,18,1,1,16,79.2,-8.1,10000,24.1,,2015-04-02,000102
,,200,1,1,4.02,1,1,4.02,366.50,1,2,18,1,1,16,79.2,-8.1,10000,24.1,,2015-04-02,000112
,,200,1,1,4.02,1,1,4.02,366.50,1,2,18,1,1,16,79.2,-8.1,10000,24.1,,2015-04-02,000122
,,200,1,1,4.02,1,1,4.02,366.50,1,2,18,1,1,16,79.2,-8.1,10000,24.1,,2015-04-02,000132
,,200,1,1,4.02,1,1,4.02,366.50,1,2,18,1,1,16,79.2,-8.1,10000,24.1,,2015-04-02,000142
,,200,1,35,4.04,1,1,4.02,366.60,1,2,18,1,1,16,79.2,-8.1,10000,24.1,,2015-04-02,000152
,,200,1,1,4.02,1,1,4.02,366.60,1,2,18,1,1,16,79.2,-8.1,10000,24.1,,2015-04-02,000202
,,200,1,35,4.04,1,1,4.02,366.60,1,2,18,1,1,16,79.2,-8.1,10000,24.1,,2015-04-02,000212
,,200,1,35,4.04,1,1,4.02,366.60,1,2,18,1,1,16,79.2,-8.1,10000,24.1,,2015-04-02,000222
,,200,1,17,4.04,1,1,4.02,366.60,1,2,18,1,14,15,79.6,-8.1,10000,24.2,,2015-04-02,000232
,,200,1,17,4.04,1,1,4.02,366.70,1,2,18,1,14,15,79.6,-8.1,10000,24.2,,2015-04-02,000242
,,200,1,17,4.04,1,1,4.02,366.70,1,2,18,1,14,15,79.6,-8.1,10000,24.2,,2015-04-02,000252
,,200,1,17,4.04,1,1,4.02,366.70,1,2,18,1,14,15,79.6,-8.1,10000,24.2,,2015-04-02,000302
,,200,1,17,4.04,1,1,4.02,366.70,1,2,18,1,14,15,79.6,-8.1,10000,24.2,,2015-04-02,000312
,,200,1,9,4.04,1,1,4.02,366.70,1,2,18,1,14,15,79.6,-8.1,10000,24.2,,2015-04-02,000322
,,200,1,17,4.04,1,1,4.02,366.70,1,2,18,1,14,15,79.6,-8.1,10000,24.2,,2015-04-02,000332
,,200,1,12,4.04,1,1,4.02,366.80,1,2,18,1,14,15,79.6,-8.1,10000,24.2,,2015-04-02,000342
,,200,1,9,4.04,1,1,4.02,366.80,1,2,18,1,14,15,79.6,-8.1,10000,24.2,,2015-04-02,000352
,,200,1,9,4.04,1,1,4.02,366.80,1,2,18,1,14,15,79.6,-8.1,10000,24.2,,2015-04-02,000402
,,200,1,9,4.04,1,1,4.02,366.80,1,2,18,1,14,15,79.6,-8.1,10000,24.2,,2015-04-02,000412
,,200,1,1,4.04,1,2,4.02,366.80,1,2,18,1,14,15,79.6,-8.1,10000,24.2,,2015-04-02,000422
,,200,1,1,4.04,1,2,4.02,366.90,1,2,18,1,14,15,79.6,-8.1,10000,24.2,,2015-04-02,000432
,,200,1,9,4.04,1,1,4.02,366.90,1,2,18,1,14,15,79.6,-8.1,10000,24.2,,2015-04-02,000442
,,200,1,1,4.04,1,2,4.02,366.90,1,2,18,1,14,15,79.6,-8.1,10000,24.2,,2015-04-02,000452
,,200,1,1,4.04,1,2,4.02,366.90,1,2,18,1,14,15,79.6,-8.1,10000,24.2,,2015-04-02,000502
,,200,1,1,4.04,1,2,4.02,366.90,1,2,18,1,14,15,79.6,-8.1,10000,24.2,,2015-04-02,000512
,,200,1,1,4.04,1,2,4.02,367.00,1,2,18,1,14,15,80,-8.1,10000,24.4,,2015-04-02,000522
,,200,1,1,4.04,1,2,4.02,367.00,1,2,18,1,14,15,80,-8.1,10000,24.4,,2015-04-02,000532
,,200,1,1,4.04,1,2,4.02,367.00,1,2,18,1,14,15,80,-8.1,10000,24.4,,2015-04-02,000542
,,200,1,1,4.04,1,2,4.02,367.00,1,2,18,1,14,15,80,-8.1,10000,24.4,,2015-04-02,000552
,,200,1,1,4.04,1,2,4.02,367.00,1,2,18,1,14,15,80,-8.1,10000,24.4,,2015-04-02,000602
,,200,1,1,4.04,1,2,4.02,367.00,1,2,18,1,14,15,80,-8.1,10000,24.4,,2015-04-02,000612
,,200,1,1,4.04,1,2,4.02,367.10,1,2,18,1,14,15,80,-8.1,10000,24.4,,2015-04-02,000622
,,200,1,1,4.04,1,5,4.02,367.10,1,2,18,1,14,15,80,-8.1,10000,24.4,,2015-04-02,000632
,,200,1,1,4.04,1,2,4.02,367.10,1,2,18,1,14,15,80,-8.1,10000,24.4,,2015-04-02,000642
,,200,1,1,4.04,1,5,4.02,367.10,1,2,18,1,14,15,80,-8.1,10000,24.4,,2015-04-02,000652
,,200,1,1,4.04,1,5,4.02,367.10,1,2,18,1,14,15,80,-8.1,10000,24.4,,2015-04-02,000702
,,200,1,1,4.04,1,5,4.02,367.20,1,2,18,1,14,15,80,-8.1,10000,24.4,,2015-04-02,000712
,,200,1,1,4.04,1,5,4.02,367.20,1,2,18,1,14,15,80,-8.1,10000,24.4,,2015-04-02,000722
,,200,1,1,4.04,1,6,4.02,367.20,1,2,18,1,14,15,80,-8.1,10000,24.4,,2015-04-02,000732
,,200,1,1,4.04,1,7,4.02,367.20,1,2,18,1,14,15,80,-8.1,10000,24.4,,2015-04-02,000742
,,200,1,1,4.04,1,7,4.02,367.20,1,2,18,1,14,15,80,-8.1,10000,24.4,,2015-04-02,000752
,,200,1,1,4.04,1,7,4.02,367.20,1,2,18,1,14,15,80.4,-8.1,10000,24.5,,2015-04-02,000802
,,200,1,1,4.04,1,7,4.02,367.20,1,2,18,1,14,15,80.4,-8.1,10000,24.5,,2015-04-02,000812
,,200,1,1,4.04,1,47,4.02,367.30,1,2,18,1,14,15,80.4,-8.1,10000,24.5,,2015-04-02,000822
,,200,1,1,4.04,1,71,4.02,367.30,1,2,18,1,14,15,80.4,-8.1,10000,24.5,,2015-04-02,000832
,,200,1,1,4.04,1,7,4.02,367.30,1,2,18,1,14,15,80.4,-8.1,10000,24.5,,2015-04-02,000842
,,200,1,1,4.04,1,7,4.02,367.30,1,2,18,1,14,15,80.4,-8.1,10000,24.5,,2015-04-02,000852
,,200,1,1,4.04,1,7,4.02,367.30,1,2,18,1,14,15,80.4,-8.1,10000,24.5,,2015-04-02,000902
,,200,1,1,4.04,1,71,4.02,367.40,1,2,18,1,14,15,80.4,-8.1,10000,24.5,,2015-04-02,000912
,,200,1,1,4.04,1,77,4.02,367.40,1,2,18,1,14,15,80.4,-8.1,10000,24.5,,2015-04-02,000922
,,200,1,1,4.04,1,71,4.02,367.40,1,2,18,1,14,15,80.4,-8.1,10000,24.5,,2015-04-02,000932
,,200,1,1,4.04,1,77,4.02,367.40,1,2,18,1,14,15,80.4,-8.1,10000,24.5,,2015-04-02,000942
,,200,1,1,4.04,1,77,4.02,367.40,1,2,18,1,14,15,80.4,-8.1,10000,24.5,,2015-04-02,000952
,,200,1,1,4.04,1,77,4.02,367.50,1,2,18,1,14,15,80.4,-8.1,10000,24.5,,2015-04-02,001002
,,200,1,1,4.04,1,77,4.02,367.50,1,2,18,1,14,15,80.4,-8.1,10000,24.5,,2015-04-02,001012
,,200,1,1,4.04,1,77,4.02,367.50,1,2,18,1,14,15,80.4,-8.1,10000,24.5,,2015-04-02,001022
,,200,1,1,4.04,1,77,4.02,367.50,1,2,18,1,14,15,80.4,-8.1,10000,24.5,,2015-04-02,001032
,,200,1,1,4.04,1,77,4.02,367.50,1,2,18,1,14,15,80.4,-8.1,10000,24.5,,2015-04-02,001042
,,200,1,1,4.04,1,77,4.02,367.60,1,2,18,1,14,15,80.8,-8.1,10000,24.6,,2015-04-02,001052
,,200,1,1,4.04,1,1,4.04,367.60,1,2,18,1,14,15,80.8,-8.1,10000,24.6,,2015-04-02,001102
,,200,1,1,4.04,1,1,4.04,367.60,1,2,18,1,14,15,80.8,-8.1,10000,24.6,,2015-04-02,001112
,,200,1,1,4.04,1,1,4.04,367.60,1,2,18,1,14,15,80.8,-8.1,10000,24.6,,2015-04-02,001122
,,200,1,1,4.04,1,1,4.04,367.60,1,2,18,1,14,15,80.8,-8.1,10000,24.6,,2015-04-02,001132
,,200,1,1,4.04,1,1,4.04,367.60,1,2,18,1,14,15,80.8,-8.1,10000,24.6,,2015-04-02,001142
,,200,1,1,4.04,1,1,4.04,367.60,1,2,18,1,14,15,80.8,-8.1,10000,24.6,,2015-04-02,001152
,,200,1,1,4.04,1,1,4.04,367.70,1,2,18,1,14,15,80.8,-8.1,10000,24.6,,2015-04-02,001202
,,200,1,1,4.04,1,1,4.04,367.70,1,2,18,1,1,15,80.8,-8.1,10000,24.6,,2015-04-02,001212
,,200,1,1,4.04,1,1,4.04,367.70,1,2,18,1,14,15,80.8,-8.1,10000,24.6,,2015-04-02,001222
,,200,1,1,4.04,1,1,4.04,367.70,1,2,18,1,1,15,80.8,-8.1,10000,24.6,,2015-04-02,001232
,,200,1,1,4.04,1,1,4.04,367.70,1,2,18,1,1,15,80.8,-8.1,10000,24.6,,2015-04-02,001242
,,200,1,1,4.04,1,1,4.04,367.70,1,2,18,1,1,15,80.8,-8.1,10000,24.6,,2015-04-02,001252
,,200,1,1,4.04,1,1,4.04,367.80,1,2,18,1,1,15,80.8,-8.1,10000,24.6,,2015-04-02,001302
,,200,1,1,4.04,1,1,4.04,367.80,1,2,18,1,1,15,80.8,-8.1,10000,24.6,,2015-04-02,001312
